,ID,record_year,record_month,farm_code,cow_number,father_cow_semen_number,mother_cow_semen_number,parity_count,lactation_days,month_age,breeding_count,first_breeding_semen,milk_volume,cow weight,health,season
12506,13981.0,2017.0,6.0,B,2122337,011HO10079,98116526,3.0,135.0,54.0,1.0,014HO07700,31.0,575.2750993606359,0,summer
12507,13982.0,2017.0,7.0,B,2122337,011HO10079,98116526,3.0,164.0,55.0,1.0,014HO07700,23.0,575.2750993606359,0,summer
12508,13983.0,2017.0,8.0,B,2122337,011HO10079,98116526,3.0,199.0,56.0,1.0,014HO07700,19.0,575.2750993606359,0,summer
12509,13984.0,2017.0,9.0,B,2122337,011HO10079,98116526,3.0,229.0,57.0,1.0,014HO07700,18.0,575.2750993606359,0,fall
12510,13985.0,2017.0,10.0,B,2122337,011HO10079,98116526,3.0,255.0,58.0,1.0,014HO07700,14.0,575.2750993606359,0,fall
12511,13986.0,2018.0,3.0,B,2122337,011HO10079,98116526,4.0,56.0,63.0,0.0,551H3127,24.0,575.2750993606359,0,spring
12512,13987.0,2018.0,2.0,B,2122337,011HO10079,98116526,4.0,12.0,62.0,0.0,551H3127,29.0,575.2750993606359,0,winter
12513,13988.0,2018.0,4.0,B,2122337,011HO10079,98116526,4.0,83.0,64.0,1.0,551H3127,24.0,575.2750993606359,0,spring
12514,13989.0,2015.0,8.0,B,2122338,1H8784,99116271,1.0,252.0,32.0,1.0,29H14390,22.0,575.2750993606359,0,summer
12515,13990.0,2015.0,9.0,B,2122338,1H8784,99116271,1.0,287.0,33.0,1.0,29H14390,19.0,575.2750993606359,0,fall
12516,13991.0,2015.0,2.0,B,2122338,1H8784,99116271,1.0,62.0,26.0,0.0,29H14390,28.0,575.2750993606359,0,winter
12517,13992.0,2015.0,1.0,B,2122338,1H8784,99116271,1.0,46.0,25.0,0.0,29H14390,23.0,575.2750993606359,0,winter
12518,13993.0,2015.0,3.0,B,2122338,1H8784,99116271,1.0,103.0,27.0,1.0,29H14390,23.8,575.2750993606359,0,spring
12519,13994.0,2015.0,4.0,B,2122338,1H8784,99116271,1.0,135.0,28.0,1.0,29H14390,18.0,575.2750993606359,0,spring
12520,13995.0,2015.0,5.0,B,2122338,1H8784,99116271,1.0,166.0,29.0,1.0,29H14390,30.0,575.2750993606359,0,spring
12521,13996.0,2015.0,6.0,B,2122338,1H8784,99116271,1.0,195.0,30.0,1.0,29H14390,29.9,575.2750993606359,0,summer
12522,13997.0,2015.0,7.0,B,2122338,1H8784,99116271,1.0,224.0,31.0,1.0,29H14390,25.0,575.2750993606359,0,summer
12523,13998.0,2014.0,12.0,B,2122338,1H8784,99116271,1.0,14.0,24.0,0.0,29H14390,23.0,575.2750993606359,0,winter
12524,13999.0,2016.0,1.0,B,2122338,1H8784,99116271,2.0,44.0,37.0,0.0,29H16160,44.0,575.2750993606359,0,winter
12525,14000.0,2015.0,12.0,B,2122338,1H8784,99116271,2.0,11.0,36.0,0.0,29H16160,34.0,575.2750993606359,0,winter
12526,14001.0,2016.0,4.0,B,2122338,1H8784,99116271,2.0,132.0,40.0,1.0,29H16160,36.0,575.2750993606359,0,spring
12527,14002.0,2016.0,3.0,B,2122338,1H8784,99116271,2.0,100.0,39.0,1.0,29H16160,39.0,575.2750993606359,0,spring
12528,14003.0,2016.0,2.0,B,2122338,1H8784,99116271,2.0,71.0,38.0,0.0,29H16160,42.0,575.2750993606359,0,winter
12529,14004.0,2016.0,5.0,B,2122338,1H8784,99116271,2.0,162.0,41.0,1.0,29H16160,28.0,575.2750993606359,0,spring
12530,14005.0,2016.0,8.0,B,2122338,1H8784,99116271,2.0,254.0,44.0,1.0,29H16160,19.0,575.2750993606359,0,summer
12531,14006.0,2016.0,7.0,B,2122338,1H8784,99116271,2.0,226.0,43.0,1.0,29H16160,26.0,575.2750993606359,0,summer
12532,14007.0,2016.0,9.0,B,2122338,1H8784,99116271,2.0,284.0,45.0,2.0,29H16160,20.0,575.2750993606359,0,fall
12533,14008.0,2017.0,10.0,B,2122338,1H8784,99116271,3.0,320.0,58.0,2.0,007HO11621,10.0,575.2750993606359,0,fall
12534,14009.0,2017.0,9.0,B,2122338,1H8784,99116271,3.0,294.0,57.0,2.0,007HO11621,13.0,575.2750993606359,0,fall
12535,14010.0,2017.0,8.0,B,2122338,1H8784,99116271,3.0,264.0,56.0,2.0,007HO11621,21.0,575.2750993606359,0,summer
12536,14011.0,2017.0,6.0,B,2122338,1H8784,99116271,3.0,200.0,54.0,2.0,007HO11621,32.0,575.2750993606359,0,summer
12537,14012.0,2017.0,5.0,B,2122338,1H8784,99116271,3.0,168.0,53.0,2.0,007HO11621,33.0,575.2750993606359,0,spring
12538,14013.0,2017.0,4.0,B,2122338,1H8784,99116271,3.0,137.0,52.0,2.0,007HO11621,32.0,575.2750993606359,0,spring
12539,14014.0,2017.0,2.0,B,2122338,1H8784,99116271,3.0,79.0,50.0,1.0,007HO11621,42.0,575.2750993606359,0,winter
12540,14015.0,2016.0,12.0,B,2122338,1H8784,99116271,3.0,19.0,48.0,0.0,007HO11621,40.0,575.2750993606359,0,winter
12541,14016.0,2017.0,3.0,B,2122338,1H8784,99116271,3.0,109.0,51.0,1.0,007HO11621,39.0,575.2750993606359,0,spring
12542,14017.0,2017.0,1.0,B,2122338,1H8784,99116271,3.0,49.0,49.0,0.0,007HO11621,44.0,575.2750993606359,0,winter
12543,14018.0,2018.0,1.0,B,2122338,1H8784,99116271,4.0,7.0,61.0,0.0,601H11670,37.0,575.2750993606359,0,winter
12544,14019.0,2018.0,2.0,B,2122338,1H8784,99116271,4.0,27.0,62.0,0.0,601H11670,48.0,575.2750993606359,0,winter
12545,14020.0,2018.0,3.0,B,2122338,1H8784,99116271,4.0,71.0,63.0,0.0,601H11670,45.0,575.2750993606359,0,spring
12546,14021.0,2018.0,4.0,B,2122338,1H8784,99116271,4.0,98.0,64.0,1.0,601H11670,19.0,575.2750993606359,0,spring
12547,14022.0,2018.0,5.0,B,2122338,1H8784,99116271,4.0,129.0,65.0,2.0,601H11670,21.0,575.2750993606359,0,spring
12548,14023.0,2018.0,6.0,B,2122338,1H8784,99116271,4.0,160.0,66.0,3.0,601H11670,17.0,575.2750993606359,0,summer
12549,14024.0,2018.0,12.0,B,2122338,1H8784,99116271,4.0,342.0,72.0,3.0,601H11670,13.0,575.2750993606359,0,winter
12550,14025.0,2018.0,11.0,B,2122338,1H8784,99116271,4.0,314.0,71.0,3.0,601H11670,17.0,575.2750993606359,0,fall
12551,14026.0,2018.0,10.0,B,2122338,1H8784,99116271,4.0,286.0,70.0,3.0,601H11670,19.0,575.2750993606359,0,fall
12552,14027.0,2018.0,9.0,B,2122338,1H8784,99116271,4.0,252.0,69.0,3.0,601H11670,17.0,575.2750993606359,0,fall
12553,14028.0,2018.0,7.0,B,2122338,1H8784,99116271,4.0,189.0,67.0,3.0,601H11670,17.0,575.2750993606359,0,summer
12554,14029.0,2018.0,8.0,B,2122338,1H8784,99116271,4.0,223.0,68.0,3.0,601H11670,12.0,575.2750993606359,0,summer
12555,14034.0,2015.0,12.0,B,2122339,11H10079,96115629,1.0,339.0,11.0,3.0,5H53812,20.0,575.2750993606359,0,winter
12556,14035.0,2015.0,11.0,B,2122339,11H10079,96115629,1.0,306.0,10.0,3.0,5H53812,29.0,575.2750993606359,0,fall
12557,14036.0,2015.0,9.0,B,2122339,11H10079,96115629,1.0,248.0,8.0,3.0,5H53812,30.0,575.2750993606359,0,fall
12558,14037.0,2015.0,10.0,B,2122339,11H10079,96115629,1.0,278.0,9.0,3.0,5H53812,31.0,575.2750993606359,0,fall
12559,14038.0,2015.0,7.0,B,2122339,11H10079,96115629,1.0,185.0,6.0,3.0,5H53812,34.0,575.2750993606359,0,summer
12560,14039.0,2015.0,6.0,B,2122339,11H10079,96115629,1.0,156.0,5.0,2.0,5H53812,33.2,575.2750993606359,0,summer
12561,14040.0,2015.0,5.0,B,2122339,11H10079,96115629,1.0,127.0,4.0,1.0,5H53812,33.0,575.2750993606359,0,spring
12562,14041.0,2015.0,4.0,B,2122339,11H10079,96115629,1.0,96.0,3.0,0.0,5H53812,29.0,575.2750993606359,0,spring
12563,14042.0,2015.0,3.0,B,2122339,11H10079,96115629,1.0,64.0,2.0,0.0,5H53812,30.3,575.2750993606359,0,spring
12564,14043.0,2015.0,1.0,B,2122339,11H10079,96115629,1.0,7.0,0.0,0.0,5H53812,13.0,575.2750993606359,0,winter
12565,14044.0,2015.0,2.0,B,2122339,11H10079,96115629,1.0,23.0,1.0,0.0,5H53812,23.0,575.2750993606359,0,winter
12566,14045.0,2015.0,2.0,B,2122340,7H932,98111289,1.0,47.0,1.0,0.0,nan,30.0,575.2750993606359,1,winter
12567,14046.0,2015.0,1.0,B,2122340,7H932,98111289,1.0,31.0,0.0,0.0,nan,10.0,575.2750993606359,0,winter
12568,14047.0,2015.0,1.0,B,2122341,11H10079,88110366,1.0,39.0,24.0,0.0,5H53812,13.0,575.2750993606359,0,winter
12569,14048.0,2015.0,2.0,B,2122341,11H10079,88110366,1.0,55.0,25.0,0.0,5H53812,30.0,575.2750993606359,0,winter
12570,14049.0,2015.0,3.0,B,2122341,11H10079,88110366,1.0,96.0,26.0,0.0,5H53812,29.9,575.2750993606359,0,spring
12571,14050.0,2015.0,4.0,B,2122341,11H10079,88110366,1.0,128.0,27.0,0.0,5H53812,33.0,575.2750993606359,0,spring
12572,14051.0,2015.0,5.0,B,2122341,11H10079,88110366,1.0,159.0,28.0,0.0,5H53812,32.0,575.2750993606359,0,spring
12573,14052.0,2015.0,6.0,B,2122341,11H10079,88110366,1.0,188.0,29.0,0.0,5H53812,31.0,575.2750993606359,0,summer
12574,14053.0,2015.0,7.0,B,2122341,11H10079,88110366,1.0,217.0,30.0,1.0,5H53812,30.0,575.2750993606359,0,summer
12575,14054.0,2014.0,12.0,B,2122341,11H10079,88110366,1.0,7.0,23.0,0.0,5H53812,19.0,575.2750993606359,0,winter
12576,14055.0,2015.0,10.0,B,2122341,11H10079,88110366,1.0,310.0,33.0,1.0,5H53812,29.0,575.2750993606359,0,fall
12577,14056.0,2015.0,9.0,B,2122341,11H10079,88110366,1.0,280.0,32.0,1.0,5H53812,29.0,575.2750993606359,0,fall
12578,14057.0,2015.0,8.0,B,2122341,11H10079,88110366,1.0,245.0,31.0,1.0,5H53812,23.0,575.2750993606359,0,summer
12579,14058.0,2015.0,11.0,B,2122341,11H10079,88110366,1.0,338.0,34.0,1.0,5H53812,29.0,575.2750993606359,0,fall
12580,14059.0,2015.0,12.0,B,2122341,11H10079,88110366,1.0,371.0,35.0,1.0,5H53812,27.0,575.2750993606359,0,winter
12581,14060.0,2016.0,1.0,B,2122341,11H10079,88110366,1.0,404.0,36.0,1.0,5H53812,18.0,575.2750993606359,0,winter
12582,14061.0,2016.0,11.0,B,2122341,11H10079,88110366,2.0,236.0,46.0,4.0,7H11283,15.0,575.2750993606359,0,fall
12583,14062.0,2017.0,1.0,B,2122341,11H10079,88110366,2.0,293.0,48.0,4.0,7H11283,17.0,575.2750993606359,0,winter
12584,14063.0,2016.0,12.0,B,2122341,11H10079,88110366,2.0,263.0,47.0,4.0,7H11283,25.0,575.2750993606359,0,winter
12585,14064.0,2017.0,3.0,B,2122341,11H10079,88110366,2.0,353.0,50.0,4.0,7H11283,12.0,575.2750993606359,0,spring
12586,14065.0,2017.0,2.0,B,2122341,11H10079,88110366,2.0,323.0,49.0,4.0,7H11283,10.0,575.2750993606359,0,winter
12587,14066.0,2017.0,4.0,B,2122341,11H10079,88110366,2.0,381.0,51.0,4.0,7H11283,11.0,575.2750993606359,0,spring
12588,14067.0,2016.0,7.0,B,2122341,11H10079,88110366,2.0,116.0,42.0,2.0,7H11283,19.0,575.2750993606359,0,summer
12589,14068.0,2016.0,6.0,B,2122341,11H10079,88110366,2.0,84.0,41.0,1.0,7H11283,30.0,575.2750993606359,0,summer
12590,14069.0,2016.0,5.0,B,2122341,11H10079,88110366,2.0,52.0,40.0,0.0,7H11283,40.0,575.2750993606359,0,spring
12591,14070.0,2016.0,4.0,B,2122341,11H10079,88110366,2.0,22.0,39.0,0.0,7H11283,47.0,575.2750993606359,0,spring
12592,14071.0,2016.0,9.0,B,2122341,11H10079,88110366,2.0,174.0,44.0,4.0,7H11283,32.0,575.2750993606359,0,fall
12593,14072.0,2016.0,10.0,B,2122341,11H10079,88110366,2.0,201.0,45.0,4.0,7H11283,28.0,575.2750993606359,0,fall
12594,14073.0,2017.0,8.0,B,2122341,11H10079,88110366,3.0,61.0,55.0,1.0,007HO11546,36.0,575.2750993606359,0,summer
12595,14074.0,2017.0,7.0,B,2122341,11H10079,88110366,3.0,26.0,54.0,0.0,007HO11546,20.0,575.2750993606359,0,summer
12596,14075.0,2017.0,9.0,B,2122341,11H10079,88110366,3.0,91.0,56.0,1.0,007HO11546,23.0,575.2750993606359,0,fall
12597,14076.0,2018.0,3.0,B,2122341,11H10079,88110366,3.0,273.0,62.0,3.0,007HO11546,8.0,575.2750993606359,0,spring
12598,14077.0,2018.0,2.0,B,2122341,11H10079,88110366,3.0,229.0,61.0,3.0,007HO11546,13.0,575.2750993606359,0,winter
12599,14078.0,2018.0,1.0,B,2122341,11H10079,88110366,3.0,209.0,60.0,3.0,007HO11546,22.0,575.2750993606359,0,winter
12600,14079.0,2017.0,12.0,B,2122341,11H10079,88110366,3.0,182.0,59.0,3.0,007HO11546,22.0,575.2750993606359,0,winter
12601,14080.0,2017.0,10.0,B,2122341,11H10079,88110366,3.0,117.0,57.0,2.0,007HO11546,22.0,575.2750993606359,0,fall
12602,14081.0,2017.0,11.0,B,2122341,11H10079,88110366,3.0,150.0,58.0,3.0,007HO11546,33.0,575.2750993606359,0,fall
12603,14082.0,2018.0,8.0,B,2122341,11H10079,88110366,4.0,12.0,67.0,0.0,nan,13.0,575.2750993606359,1,summer
12604,14083.0,2015.0,8.0,B,2122343,029HO13229,98116529,1.0,181.0,31.0,1.0,005HO54028,27.0,575.2750993606359,0,summer
12605,14084.0,2015.0,9.0,B,2122343,029HO13229,98116529,1.0,216.0,32.0,1.0,005HO54028,15.0,575.2750993606359,0,fall
12606,14085.0,2015.0,10.0,B,2122343,029HO13229,98116529,1.0,246.0,33.0,1.0,005HO54028,27.0,575.2750993606359,0,fall
12607,14086.0,2015.0,7.0,B,2122343,029HO13229,98116529,1.0,153.0,30.0,1.0,005HO54028,34.0,575.2750993606359,0,summer
12608,14087.0,2015.0,6.0,B,2122343,029HO13229,98116529,1.0,124.0,29.0,1.0,005HO54028,36.0,575.2750993606359,0,summer
12609,14088.0,2015.0,5.0,B,2122343,029HO13229,98116529,1.0,95.0,28.0,1.0,005HO54028,30.0,575.2750993606359,0,spring
12610,14089.0,2015.0,4.0,B,2122343,029HO13229,98116529,1.0,64.0,27.0,1.0,005HO54028,27.0,575.2750993606359,0,spring
12611,14090.0,2015.0,3.0,B,2122343,029HO13229,98116529,1.0,32.0,26.0,0.0,005HO54028,30.7,575.2750993606359,0,spring
12612,14091.0,2016.0,11.0,B,2122343,029HO13229,98116529,2.0,309.0,46.0,1.0,011HO11201,17.0,575.2750993606359,0,fall
12613,14092.0,2016.0,1.0,B,2122343,029HO13229,98116529,2.0,7.0,36.0,0.0,011HO11201,31.0,575.2750993606359,0,winter
12614,14093.0,2016.0,4.0,B,2122343,029HO13229,98116529,2.0,95.0,39.0,0.0,011HO11201,38.0,575.2750993606359,0,spring
12615,14094.0,2016.0,3.0,B,2122343,029HO13229,98116529,2.0,63.0,38.0,0.0,011HO11201,35.0,575.2750993606359,0,spring
12616,14095.0,2016.0,5.0,B,2122343,029HO13229,98116529,2.0,125.0,40.0,1.0,011HO11201,36.0,575.2750993606359,0,spring
12617,14096.0,2016.0,2.0,B,2122343,029HO13229,98116529,2.0,34.0,37.0,0.0,011HO11201,41.0,575.2750993606359,0,winter
12618,14097.0,2016.0,6.0,B,2122343,029HO13229,98116529,2.0,157.0,41.0,1.0,011HO11201,36.0,575.2750993606359,0,summer
12619,14098.0,2016.0,7.0,B,2122343,029HO13229,98116529,2.0,189.0,42.0,1.0,011HO11201,26.0,575.2750993606359,0,summer
12620,14099.0,2016.0,8.0,B,2122343,029HO13229,98116529,2.0,217.0,43.0,1.0,011HO11201,21.0,575.2750993606359,0,summer
12621,14100.0,2016.0,10.0,B,2122343,029HO13229,98116529,2.0,274.0,45.0,1.0,011HO11201,21.0,575.2750993606359,0,fall
12622,14101.0,2016.0,9.0,B,2122343,029HO13229,98116529,2.0,247.0,44.0,1.0,011HO11201,19.0,575.2750993606359,0,fall
12623,14102.0,2017.0,4.0,B,2122343,029HO13229,98116529,3.0,75.0,51.0,1.0,014HO07700,20.0,575.2750993606359,0,spring
12624,14103.0,2017.0,2.0,B,2122343,029HO13229,98116529,3.0,17.0,49.0,0.0,014HO07700,23.0,575.2750993606359,0,winter
12625,14104.0,2017.0,3.0,B,2122343,029HO13229,98116529,3.0,47.0,50.0,1.0,014HO07700,28.0,575.2750993606359,0,spring
12626,14105.0,2017.0,5.0,B,2122343,029HO13229,98116529,3.0,106.0,52.0,1.0,014HO07700,12.0,575.2750993606359,1,spring
12627,14106.0,2016.0,2.0,B,2122344,1H8784,111286,1.0,424.0,25.0,5.0,1H9527,26.0,575.2750993606359,0,winter
12628,14107.0,2016.0,5.0,B,2122344,1H8784,111286,1.0,515.0,28.0,5.0,1H9527,18.0,575.2750993606359,0,spring
12629,14108.0,2016.0,3.0,B,2122344,1H8784,111286,1.0,453.0,26.0,5.0,1H9527,22.0,575.2750993606359,0,spring
12630,14109.0,2016.0,4.0,B,2122344,1H8784,111286,1.0,485.0,27.0,5.0,1H9527,21.0,575.2750993606359,0,spring
12631,14110.0,2016.0,1.0,B,2122344,1H8784,111286,1.0,397.0,24.0,5.0,1H9527,26.0,575.2750993606359,0,winter
12632,14111.0,2015.0,12.0,B,2122344,1H8784,111286,1.0,364.0,23.0,5.0,1H9527,29.0,575.2750993606359,0,winter
12633,14112.0,2015.0,11.0,B,2122344,1H8784,111286,1.0,331.0,22.0,5.0,1H9527,30.0,575.2750993606359,0,fall
12634,14113.0,2015.0,10.0,B,2122344,1H8784,111286,1.0,303.0,21.0,4.0,1H9527,32.0,575.2750993606359,0,fall
12635,14114.0,2015.0,9.0,B,2122344,1H8784,111286,1.0,273.0,20.0,4.0,1H9527,13.0,575.2750993606359,0,fall
12636,14115.0,2015.0,8.0,B,2122344,1H8784,111286,1.0,238.0,19.0,4.0,1H9527,36.0,575.2750993606359,0,summer
12637,14116.0,2015.0,3.0,B,2122344,1H8784,111286,1.0,89.0,14.0,0.0,1H9527,32.8,575.2750993606359,0,spring
12638,14117.0,2015.0,4.0,B,2122344,1H8784,111286,1.0,121.0,15.0,1.0,1H9527,33.0,575.2750993606359,0,spring
12639,14118.0,2015.0,2.0,B,2122344,1H8784,111286,1.0,48.0,13.0,0.0,1H9527,26.0,575.2750993606359,0,winter
12640,14119.0,2015.0,1.0,B,2122344,1H8784,111286,1.0,32.0,12.0,0.0,1H9527,33.0,575.2750993606359,0,winter
12641,14120.0,2015.0,5.0,B,2122344,1H8784,111286,1.0,152.0,16.0,2.0,1H9527,30.0,575.2750993606359,0,spring
12642,14121.0,2015.0,6.0,B,2122344,1H8784,111286,1.0,181.0,17.0,3.0,1H9527,32.0,575.2750993606359,0,summer
12643,14122.0,2015.0,7.0,B,2122344,1H8784,111286,1.0,210.0,18.0,4.0,1H9527,35.0,575.2750993606359,0,summer
12644,14123.0,2017.0,5.0,B,2122344,1H8784,111286,2.0,262.0,40.0,6.0,029HO16473,29.0,575.2750993606359,0,spring
12645,14124.0,2017.0,6.0,B,2122344,1H8784,111286,2.0,294.0,41.0,6.0,029HO16473,28.0,575.2750993606359,0,summer
12646,14125.0,2017.0,9.0,B,2122344,1H8784,111286,2.0,388.0,44.0,6.0,029HO16473,13.0,575.2750993606359,0,fall
12647,14126.0,2017.0,7.0,B,2122344,1H8784,111286,2.0,323.0,42.0,6.0,029HO16473,25.0,575.2750993606359,0,summer
12648,14127.0,2017.0,8.0,B,2122344,1H8784,111286,2.0,358.0,43.0,6.0,029HO16473,19.0,575.2750993606359,0,summer
12649,14128.0,2017.0,3.0,B,2122344,1H8784,111286,2.0,203.0,38.0,5.0,029HO16473,37.0,575.2750993606359,0,spring
12650,14129.0,2017.0,2.0,B,2122344,1H8784,111286,2.0,173.0,37.0,4.0,029HO16473,42.0,575.2750993606359,0,winter
12651,14130.0,2017.0,4.0,B,2122344,1H8784,111286,2.0,231.0,39.0,6.0,029HO16473,34.0,575.2750993606359,0,spring
12652,14131.0,2016.0,11.0,B,2122344,1H8784,111286,2.0,86.0,34.0,1.0,029HO16473,44.0,575.2750993606359,0,fall
12653,14132.0,2017.0,1.0,B,2122344,1H8784,111286,2.0,143.0,36.0,3.0,029HO16473,39.0,575.2750993606359,0,winter
12654,14133.0,2016.0,12.0,B,2122344,1H8784,111286,2.0,113.0,35.0,2.0,029HO16473,44.0,575.2750993606359,0,winter
12655,14134.0,2017.0,11.0,B,2122344,1H8784,111286,2.0,447.0,46.0,6.0,029HO16473,15.0,575.2750993606359,0,fall
12656,14135.0,2017.0,10.0,B,2122344,1H8784,111286,2.0,414.0,45.0,6.0,029HO16473,16.0,575.2750993606359,0,fall
12657,14136.0,2017.0,12.0,B,2122344,1H8784,111286,2.0,479.0,47.0,6.0,029HO16473,11.0,575.2750993606359,1,winter
12658,14137.0,2016.0,9.0,B,2122344,1H8784,111286,2.0,24.0,32.0,0.0,029HO16473,48.0,575.2750993606359,0,fall
12659,14138.0,2016.0,10.0,B,2122344,1H8784,111286,2.0,51.0,33.0,0.0,029HO16473,47.0,575.2750993606359,0,fall
12660,14139.0,2015.0,8.0,B,2122345,29H13229,99116301,1.0,218.0,7.0,1.0,29H14390,30.0,575.2750993606359,0,summer
12661,14140.0,2015.0,9.0,B,2122345,29H13229,99116301,1.0,253.0,8.0,1.0,29H14390,25.0,575.2750993606359,0,fall
12662,14141.0,2015.0,10.0,B,2122345,29H13229,99116301,1.0,283.0,9.0,1.0,29H14390,24.0,575.2750993606359,0,fall
12663,14142.0,2015.0,7.0,B,2122345,29H13229,99116301,1.0,190.0,6.0,1.0,29H14390,29.0,575.2750993606359,0,summer
12664,14143.0,2015.0,6.0,B,2122345,29H13229,99116301,1.0,161.0,5.0,1.0,29H14390,29.0,575.2750993606359,0,summer
12665,14144.0,2015.0,5.0,B,2122345,29H13229,99116301,1.0,132.0,4.0,1.0,29H14390,29.0,575.2750993606359,0,spring
12666,14145.0,2015.0,1.0,B,2122345,29H13229,99116301,1.0,12.0,0.0,0.0,29H14390,26.0,575.2750993606359,0,winter
12667,14146.0,2015.0,2.0,B,2122345,29H13229,99116301,1.0,28.0,1.0,0.0,29H14390,28.0,575.2750993606359,0,winter
12668,14147.0,2015.0,4.0,B,2122345,29H13229,99116301,1.0,101.0,3.0,1.0,29H14390,25.0,575.2750993606359,0,spring
12669,14148.0,2015.0,3.0,B,2122345,29H13229,99116301,1.0,69.0,2.0,1.0,29H14390,27.0,575.2750993606359,0,spring
12670,14149.0,2016.0,1.0,B,2122345,29H13229,99116301,2.0,30.0,12.0,0.0,29H16160,21.0,575.2750993606359,0,winter
12671,14150.0,2016.0,4.0,B,2122345,29H13229,99116301,2.0,118.0,15.0,2.0,29H16160,29.0,575.2750993606359,0,spring
12672,14151.0,2016.0,3.0,B,2122345,29H13229,99116301,2.0,86.0,14.0,1.0,29H16160,26.0,575.2750993606359,0,spring
12673,14152.0,2016.0,5.0,B,2122345,29H13229,99116301,2.0,148.0,16.0,2.0,29H16160,27.0,575.2750993606359,0,spring
12674,14153.0,2016.0,2.0,B,2122345,29H13229,99116301,2.0,57.0,13.0,0.0,29H16160,25.0,575.2750993606359,0,winter
12675,14154.0,2016.0,8.0,B,2122345,29H13229,99116301,2.0,240.0,19.0,2.0,29H16160,27.0,575.2750993606359,0,summer
12676,14155.0,2016.0,7.0,B,2122345,29H13229,99116301,2.0,212.0,18.0,2.0,29H16160,26.0,575.2750993606359,0,summer
12677,14156.0,2016.0,6.0,B,2122345,29H13229,99116301,2.0,180.0,17.0,2.0,29H16160,25.0,575.2750993606359,0,summer
12678,14157.0,2016.0,10.0,B,2122345,29H13229,99116301,2.0,297.0,21.0,2.0,29H16160,16.0,575.2750993606359,0,fall
12679,14158.0,2016.0,9.0,B,2122345,29H13229,99116301,2.0,270.0,20.0,2.0,29H16160,17.0,575.2750993606359,0,fall
12680,14159.0,2017.0,1.0,B,2122345,29H13229,99116301,3.0,10.0,24.0,0.0,nan,32.0,575.2750993606359,0,winter
12681,14160.0,2017.0,4.0,B,2122345,29H13229,99116301,3.0,98.0,27.0,0.0,nan,28.0,575.2750993606359,1,spring
12682,14161.0,2017.0,2.0,B,2122345,29H13229,99116301,3.0,40.0,25.0,0.0,nan,10.0,575.2750993606359,0,winter
12683,14162.0,2017.0,3.0,B,2122345,29H13229,99116301,3.0,70.0,26.0,0.0,nan,28.0,575.2750993606359,0,spring
12684,14163.0,2016.0,2.0,B,2122347,29H11993,98111281,1.0,417.0,25.0,6.0,29H14132,17.0,575.2750993606359,0,winter
12685,14164.0,2016.0,1.0,B,2122347,29H11993,98111281,1.0,390.0,24.0,6.0,29H14132,19.0,575.2750993606359,0,winter
12686,14165.0,2015.0,12.0,B,2122347,29H11993,98111281,1.0,357.0,23.0,6.0,29H14132,21.0,575.2750993606359,0,winter
12687,14166.0,2015.0,11.0,B,2122347,29H11993,98111281,1.0,324.0,22.0,6.0,29H14132,18.0,575.2750993606359,0,fall
12688,14167.0,2015.0,10.0,B,2122347,29H11993,98111281,1.0,296.0,21.0,6.0,29H14132,22.0,575.2750993606359,0,fall
12689,14168.0,2015.0,9.0,B,2122347,29H11993,98111281,1.0,266.0,20.0,6.0,29H14132,26.0,575.2750993606359,0,fall
12690,14169.0,2015.0,8.0,B,2122347,29H11993,98111281,1.0,231.0,19.0,6.0,29H14132,26.0,575.2750993606359,0,summer
12691,14170.0,2015.0,3.0,B,2122347,29H11993,98111281,1.0,82.0,14.0,1.0,29H14132,24.1,575.2750993606359,0,spring
12692,14171.0,2015.0,4.0,B,2122347,29H11993,98111281,1.0,114.0,15.0,2.0,29H14132,26.0,575.2750993606359,0,spring
12693,14172.0,2015.0,2.0,B,2122347,29H11993,98111281,1.0,41.0,13.0,0.0,29H14132,24.0,575.2750993606359,0,winter
12694,14173.0,2015.0,1.0,B,2122347,29H11993,98111281,1.0,25.0,12.0,0.0,29H14132,24.0,575.2750993606359,0,winter
12695,14174.0,2015.0,5.0,B,2122347,29H11993,98111281,1.0,145.0,16.0,3.0,29H14132,29.5,575.2750993606359,0,spring
12696,14175.0,2015.0,6.0,B,2122347,29H11993,98111281,1.0,174.0,17.0,4.0,29H14132,28.0,575.2750993606359,0,summer
12697,14176.0,2015.0,7.0,B,2122347,29H11993,98111281,1.0,203.0,18.0,5.0,29H14132,28.0,575.2750993606359,0,summer
12698,14177.0,2017.0,3.0,B,2122347,29H11993,98111281,2.0,316.0,38.0,4.0,007HO11283,11.0,575.2750993606359,0,spring
12699,14178.0,2017.0,2.0,B,2122347,29H11993,98111281,2.0,286.0,37.0,4.0,007HO11283,12.0,575.2750993606359,0,winter
12700,14179.0,2017.0,4.0,B,2122347,29H11993,98111281,2.0,344.0,39.0,4.0,007HO11283,12.0,575.2750993606359,0,spring
12701,14180.0,2016.0,11.0,B,2122347,29H11993,98111281,2.0,199.0,34.0,4.0,007HO11283,23.0,575.2750993606359,0,fall
12702,14181.0,2016.0,12.0,B,2122347,29H11993,98111281,2.0,226.0,35.0,4.0,007HO11283,19.0,575.2750993606359,0,winter
12703,14182.0,2017.0,1.0,B,2122347,29H11993,98111281,2.0,256.0,36.0,4.0,007HO11283,17.0,575.2750993606359,0,winter
